27 31 grafo3039.27.graphml
36 53 grafo3041.36.graphml
14 18 grafo3042.14.graphml
41 50 grafo3048.41.graphml
36 46 grafo3055.36.graphml
26 36 grafo3056.26.graphml
34 46 grafo3057.34.graphml
42 51 grafo3058.42.graphml
18 25 grafo306.18.graphml
28 36 grafo3060.28.graphml
32 46 grafo3061.32.graphml
23 37 grafo3062.23.graphml
91 103 grafo3063.91.graphml
32 48 grafo3066.32.graphml
35 50 grafo3068.35.graphml
88 100 grafo3069.88.graphml
26 37 grafo3074.26.graphml
72 92 grafo3075.72.graphml
72 92 grafo3077.72.graphml
33 43 grafo3082.33.graphml
49 72 grafo3085.49.graphml
49 72 grafo3086.49.graphml
40 57 grafo3088.40.graphml
35 47 grafo3093.35.graphml
34 44 grafo3095.34.graphml
36 51 grafo3096.36.graphml
34 42 grafo3102.34.graphml
88 105 grafo3103.88.graphml
39 53 grafo3104.39.graphml
32 48 grafo3107.32.graphml
38 49 grafo3110.38.graphml
40 55 grafo3114.40.graphml
59 73 grafo3115.59.graphml
38 51 grafo3117.38.graphml
55 82 grafo3119.55.graphml
62 80 grafo3120.62.graphml
56 84 grafo3122.56.graphml
63 84 grafo3123.63.graphml
34 43 grafo3124.34.graphml
39 60 grafo3126.39.graphml
57 82 grafo3127.57.graphml
37 49 grafo3128.37.graphml
41 61 grafo3130.41.graphml
40 53 grafo3131.40.graphml
49 61 grafo3133.49.graphml
37 45 grafo3134.37.graphml
56 83 grafo3136.56.graphml
42 61 grafo3137.42.graphml
60 85 grafo3138.60.graphml
89 121 grafo3139.89.graphml
55 68 grafo3140.55.graphml
42 55 grafo3141.42.graphml
39 52 grafo3142.39.graphml
94 132 grafo3143.94.graphml
54 74 grafo3144.54.graphml
36 45 grafo3145.36.graphml
53 78 grafo3146.53.graphml
53 66 grafo3147.53.graphml
37 47 grafo3148.37.graphml
45 58 grafo3151.45.graphml
43 51 grafo3152.43.graphml
44 57 grafo3154.44.graphml
56 82 grafo3156.56.graphml
55 73 grafo3157.55.graphml
98 133 grafo3158.98.graphml
38 48 grafo3159.38.graphml
48 63 grafo3160.48.graphml
54 71 grafo3162.54.graphml
47 75 grafo3163.47.graphml
52 72 grafo3165.52.graphml
57 75 grafo3166.57.graphml
44 60 grafo3167.44.graphml
51 66 grafo3169.51.graphml
13 21 grafo317.13.graphml
52 78 grafo3170.52.graphml
40 56 grafo3171.40.graphml
51 71 grafo3172.51.graphml
63 87 grafo3173.63.graphml
39 47 grafo3174.39.graphml
42 57 grafo3175.42.graphml
54 65 grafo3176.54.graphml
39 46 grafo3177.39.graphml
34 42 grafo3178.34.graphml
41 56 grafo3179.41.graphml
57 80 grafo3180.57.graphml
55 77 grafo3181.55.graphml
36 53 grafo3182.36.graphml
55 67 grafo3183.55.graphml
91 127 grafo3184.91.graphml
52 76 grafo3185.52.graphml
39 53 grafo3187.39.graphml
56 76 grafo3188.56.graphml
54 84 grafo3189.54.graphml
53 84 grafo3190.53.graphml
43 57 grafo3191.43.graphml
40 48 grafo3193.40.graphml
59 67 grafo3194.59.graphml
54 76 grafo3195.54.graphml
53 65 grafo3196.53.graphml
41 53 grafo3197.41.graphml
60 80 grafo3198.60.graphml
60 72 grafo3199.60.graphml
35 44 grafo320.35.graphml
36 47 grafo3200.36.graphml
40 54 grafo3201.40.graphml
35 47 grafo3202.35.graphml
63 87 grafo3204.63.graphml
44 57 grafo3205.44.graphml
42 57 grafo3206.42.graphml
42 57 grafo3207.42.graphml
53 80 grafo3208.53.graphml
58 75 grafo3209.58.graphml
36 49 grafo3210.36.graphml
52 77 grafo3211.52.graphml
57 77 grafo3212.57.graphml
44 57 grafo3213.44.graphml
33 44 grafo3214.33.graphml
58 74 grafo3215.58.graphml
40 47 grafo3216.40.graphml
42 51 grafo3218.42.graphml
37 54 grafo3219.37.graphml
36 45 grafo3220.36.graphml
48 59 grafo3221.48.graphml
44 56 grafo3222.44.graphml
98 141 grafo3224.98.graphml
37 53 grafo3225.37.graphml
55 74 grafo3226.55.graphml
43 65 grafo3227.43.graphml
32 40 grafo3230.32.graphml
47 55 grafo3232.47.graphml
43 49 grafo3233.43.graphml
50 65 grafo3234.50.graphml
58 71 grafo3235.58.graphml
60 80 grafo3236.60.graphml
55 68 grafo3238.55.graphml
46 66 grafo3240.46.graphml
36 47 grafo3241.36.graphml
39 51 grafo3242.39.graphml
39 51 grafo3243.39.graphml
39 48 grafo3244.39.graphml
54 76 grafo3245.54.graphml
55 76 grafo3246.55.graphml
43 61 grafo3248.43.graphml
44 58 grafo3249.44.graphml
43 58 grafo3250.43.graphml
54 62 grafo3252.54.graphml
44 52 grafo3253.44.graphml
40 55 grafo3254.40.graphml
45 63 grafo3256.45.graphml
61 82 grafo3257.61.graphml
42 58 grafo3258.42.graphml
33 48 grafo3260.33.graphml
92 130 grafo3262.92.graphml
54 68 grafo3264.54.graphml
41 62 grafo3265.41.graphml
42 56 grafo3268.42.graphml
43 58 grafo3269.43.graphml
53 80 grafo3271.53.graphml
45 58 grafo3273.45.graphml
52 68 grafo3274.52.graphml
43 60 grafo3275.43.graphml
49 65 grafo3276.49.graphml
42 56 grafo3277.42.graphml
41 56 grafo3278.41.graphml
45 62 grafo3279.45.graphml
39 58 grafo3280.39.graphml
34 50 grafo3281.34.graphml
47 61 grafo3283.47.graphml
54 82 grafo3284.54.graphml
42 60 grafo3285.42.graphml
59 83 grafo3286.59.graphml
37 50 grafo3288.37.graphml
53 76 grafo3289.53.graphml
53 74 grafo3290.53.graphml
56 84 grafo3292.56.graphml
43 59 grafo3294.43.graphml
40 48 grafo3296.40.graphml
53 74 grafo3297.53.graphml
58 76 grafo3298.58.graphml
53 70 grafo3299.53.graphml
42 55 grafo3300.42.graphml
53 83 grafo3301.53.graphml
46 64 grafo3303.46.graphml
36 47 grafo3304.36.graphml
41 53 grafo3306.41.graphml
55 72 grafo3307.55.graphml
97 110 grafo3308.97.graphml
59 84 grafo3309.59.graphml
46 68 grafo3310.46.graphml
36 47 grafo3311.36.graphml
39 49 grafo3312.39.graphml
42 58 grafo3313.42.graphml
39 51 grafo3314.39.graphml
96 129 grafo3315.96.graphml
36 46 grafo3317.36.graphml
55 75 grafo3318.55.graphml
39 54 grafo3319.39.graphml
82 106 grafo332.82.graphml
38 53 grafo3321.38.graphml
42 60 grafo3326.42.graphml
48 73 grafo3327.48.graphml
56 76 grafo3328.56.graphml
39 50 grafo3329.39.graphml
39 60 grafo3330.39.graphml
44 62 grafo3331.44.graphml
51 71 grafo3333.51.graphml
48 67 grafo3334.48.graphml
40 53 grafo3335.40.graphml
36 44 grafo3336.36.graphml
40 53 grafo3337.40.graphml
56 71 grafo3338.56.graphml
42 53 grafo3339.42.graphml
41 54 grafo3340.41.graphml
37 50 grafo3341.37.graphml
61 90 grafo3342.61.graphml
58 70 grafo3343.58.graphml
42 52 grafo3344.42.graphml
63 84 grafo3345.63.graphml
55 74 grafo3346.55.graphml
35 48 grafo3347.35.graphml
43 58 grafo3348.43.graphml
50 65 grafo3350.50.graphml
38 46 grafo3351.38.graphml
63 83 grafo3354.63.graphml
55 67 grafo3355.55.graphml
53 73 grafo3357.53.graphml
37 58 grafo3359.37.graphml
43 56 grafo3360.43.graphml
51 63 grafo3362.51.graphml
37 47 grafo3363.37.graphml
52 77 grafo3364.52.graphml
43 72 grafo3365.43.graphml
52 65 grafo3366.52.graphml
40 50 grafo3367.40.graphml
39 56 grafo3368.39.graphml
41 56 grafo3369.41.graphml
15 23 grafo337.15.graphml
43 57 grafo3370.43.graphml
55 60 grafo3371.55.graphml
46 69 grafo3372.46.graphml
48 74 grafo3373.48.graphml
39 59 grafo3375.39.graphml
61 86 grafo3376.61.graphml
35 48 grafo3378.35.graphml
36 44 grafo3379.36.graphml
40 53 grafo3381.40.graphml
99 129 grafo3382.99.graphml
38 62 grafo3383.38.graphml
52 81 grafo3384.52.graphml
54 64 grafo3385.54.graphml
57 86 grafo3386.57.graphml
40 53 grafo3387.40.graphml
41 56 grafo3388.41.graphml
46 65 grafo3389.46.graphml
58 83 grafo3390.58.graphml
39 61 grafo3391.39.graphml
39 53 grafo3394.39.graphml
37 51 grafo3395.37.graphml
61 95 grafo3396.61.graphml
59 87 grafo3398.59.graphml
61 78 grafo3399.61.graphml
93 124 grafo3400.93.graphml
41 53 grafo3401.41.graphml
42 62 grafo3402.42.graphml
43 53 grafo3404.43.graphml
57 78 grafo3405.57.graphml
37 49 grafo3406.37.graphml
62 73 grafo3408.62.graphml
57 85 grafo3409.57.graphml
48 62 grafo3410.48.graphml
52 68 grafo3411.52.graphml
46 65 grafo3412.46.graphml
36 53 grafo3413.36.graphml
49 65 grafo3415.49.graphml
38 50 grafo3416.38.graphml
49 63 grafo3418.49.graphml
44 51 grafo3419.44.graphml
41 51 grafo3420.41.graphml
38 52 grafo3421.38.graphml
59 96 grafo3422.59.graphml
54 69 grafo3423.54.graphml
46 56 grafo3424.46.graphml
53 62 grafo3426.53.graphml
56 81 grafo3427.56.graphml
57 80 grafo3428.57.graphml
43 65 grafo3429.43.graphml
39 53 grafo3430.39.graphml
58 83 grafo3431.58.graphml
44 55 grafo3432.44.graphml
37 42 grafo3433.37.graphml
45 60 grafo3434.45.graphml
99 135 grafo3435.99.graphml
57 76 grafo3436.57.graphml
36 52 grafo3438.36.graphml
42 57 grafo3439.42.graphml
36 47 grafo344.36.graphml
55 67 grafo3440.55.graphml
53 61 grafo3441.53.graphml
52 73 grafo3442.52.graphml
51 73 grafo3443.51.graphml
41 53 grafo3444.41.graphml
37 46 grafo3445.37.graphml
46 62 grafo3446.46.graphml
58 85 grafo3448.58.graphml
44 61 grafo3449.44.graphml
43 51 grafo3451.43.graphml
41 54 grafo3452.41.graphml
56 72 grafo3453.56.graphml
39 50 grafo3454.39.graphml
52 65 grafo3455.52.graphml
40 48 grafo3456.40.graphml
53 65 grafo3458.53.graphml
43 66 grafo3459.43.graphml
54 82 grafo3460.54.graphml
37 59 grafo3461.37.graphml
42 52 grafo3462.42.graphml
58 77 grafo3463.58.graphml
93 124 grafo3464.93.graphml
60 80 grafo3465.60.graphml
56 79 grafo3466.56.graphml
44 53 grafo3468.44.graphml
41 51 grafo3470.41.graphml
40 51 grafo3471.40.graphml
92 120 grafo3472.92.graphml
57 73 grafo3473.57.graphml
39 51 grafo3474.39.graphml
53 70 grafo3475.53.graphml
42 60 grafo3476.42.graphml
57 88 grafo3477.57.graphml
56 73 grafo3479.56.graphml
97 117 grafo3481.97.graphml
98 134 grafo3482.98.graphml
51 68 grafo3484.51.graphml
38 46 grafo3485.38.graphml
53 68 grafo3486.53.graphml
55 74 grafo3487.55.graphml
36 45 grafo3488.36.graphml
63 85 grafo3489.63.graphml
52 67 grafo3490.52.graphml
43 61 grafo3491.43.graphml
51 69 grafo3492.51.graphml
46 58 grafo3493.46.graphml
39 56 grafo3494.39.graphml
42 53 grafo3495.42.graphml
54 83 grafo3496.54.graphml
41 53 grafo3498.41.graphml
35 47 grafo3499.35.graphml
64 92 grafo3500.64.graphml
44 63 grafo3501.44.graphml
58 77 grafo3502.58.graphml
57 75 grafo3503.57.graphml
35 47 grafo3504.35.graphml
43 56 grafo3505.43.graphml
51 71 grafo3507.51.graphml
42 59 grafo3508.42.graphml
45 66 grafo3509.45.graphml
96 123 grafo3510.96.graphml
54 73 grafo3511.54.graphml
35 43 grafo3514.35.graphml
43 55 grafo3515.43.graphml
44 60 grafo3516.44.graphml
55 66 grafo3517.55.graphml
36 49 grafo3518.36.graphml
40 56 grafo3519.40.graphml
40 48 grafo3520.40.graphml
40 48 grafo3521.40.graphml
59 85 grafo3523.59.graphml
40 52 grafo3525.40.graphml
49 71 grafo3526.49.graphml
41 54 grafo3527.41.graphml
45 53 grafo3528.45.graphml
42 54 grafo3529.42.graphml
54 81 grafo3531.54.graphml
99 154 grafo3532.99.graphml
37 57 grafo3533.37.graphml
56 68 grafo3535.56.graphml
60 73 grafo3536.60.graphml
40 61 grafo3537.40.graphml
40 57 grafo3539.40.graphml
38 57 grafo3540.38.graphml
55 87 grafo3541.55.graphml
40 53 grafo3542.40.graphml
72 103 grafo3543.72.graphml
42 60 grafo3544.42.graphml
58 83 grafo3545.58.graphml
36 49 grafo3546.36.graphml
40 57 grafo3549.40.graphml
53 61 grafo3550.53.graphml
39 54 grafo3551.39.graphml
46 71 grafo3553.46.graphml
40 49 grafo3555.40.graphml
61 75 grafo3556.61.graphml
64 85 grafo3557.64.graphml
39 62 grafo3558.39.graphml
48 69 grafo3559.48.graphml
36 45 grafo3560.36.graphml
48 68 grafo3561.48.graphml
40 53 grafo3562.40.graphml
36 46 grafo3563.36.graphml
61 79 grafo3564.61.graphml
36 44 grafo3566.36.graphml
52 68 grafo3567.52.graphml
55 87 grafo3568.55.graphml
56 75 grafo3569.56.graphml
42 56 grafo3571.42.graphml
53 76 grafo3572.53.graphml
43 58 grafo3573.43.graphml
41 52 grafo3575.41.graphml
37 49 grafo3576.37.graphml
40 50 grafo3577.40.graphml
58 79 grafo3578.58.graphml
52 67 grafo3579.52.graphml
44 64 grafo3580.44.graphml
61 81 grafo3581.61.graphml
41 51 grafo3582.41.graphml
47 61 grafo3583.47.graphml
56 80 grafo3584.56.graphml
36 48 grafo3587.36.graphml
36 40 grafo3588.36.graphml
56 68 grafo3589.56.graphml
53 78 grafo3590.53.graphml
57 72 grafo3591.57.graphml
44 56 grafo3592.44.graphml
44 59 grafo3593.44.graphml
42 56 grafo3594.42.graphml
39 56 grafo3595.39.graphml
37 46 grafo3596.37.graphml
49 64 grafo3597.49.graphml
55 73 grafo3598.55.graphml
56 80 grafo3599.56.graphml
43 61 grafo3600.43.graphml
44 66 grafo3603.44.graphml
56 91 grafo3607.56.graphml
42 53 grafo3608.42.graphml
42 55 grafo3609.42.graphml
57 80 grafo3610.57.graphml
53 67 grafo3611.53.graphml
37 57 grafo3612.37.graphml
41 54 grafo3613.41.graphml
54 75 grafo3614.54.graphml
44 56 grafo3615.44.graphml
51 73 grafo3616.51.graphml
38 55 grafo3618.38.graphml
33 45 grafo3619.33.graphml
38 47 grafo3620.38.graphml
40 50 grafo3621.40.graphml
55 68 grafo3625.55.graphml
49 61 grafo3626.49.graphml
52 71 grafo3628.52.graphml
42 55 grafo3629.42.graphml
54 69 grafo3630.54.graphml
35 41 grafo3631.35.graphml
56 88 grafo3632.56.graphml
38 63 grafo3633.38.graphml
54 70 grafo3635.54.graphml
46 62 grafo3636.46.graphml
38 48 grafo3637.38.graphml
57 74 grafo3638.57.graphml
41 53 grafo3640.41.graphml
52 71 grafo3641.52.graphml
63 92 grafo3642.63.graphml
35 52 grafo3645.35.graphml
37 50 grafo3646.37.graphml
41 58 grafo3647.41.graphml
53 63 grafo3648.53.graphml
38 54 grafo3649.38.graphml
40 47 grafo365.40.graphml
41 54 grafo3650.41.graphml
58 74 grafo3651.58.graphml
42 61 grafo3652.42.graphml
60 86 grafo3653.60.graphml
43 58 grafo3654.43.graphml
39 52 grafo3655.39.graphml
58 75 grafo3656.58.graphml
42 56 grafo3657.42.graphml
56 78 grafo3658.56.graphml
44 55 grafo3659.44.graphml
45 60 grafo3660.45.graphml
46 56 grafo3661.46.graphml
37 46 grafo3664.37.graphml
54 77 grafo3665.54.graphml
53 93 grafo3666.53.graphml
59 77 grafo3668.59.graphml
43 52 grafo3669.43.graphml
41 57 grafo3670.41.graphml
59 78 grafo3672.59.graphml
40 59 grafo3673.40.graphml
59 90 grafo3674.59.graphml
38 43 grafo3676.38.graphml
51 71 grafo3677.51.graphml
34 42 grafo3678.34.graphml
39 43 grafo3679.39.graphml
99 147 grafo3680.99.graphml
38 48 grafo3681.38.graphml
49 74 grafo3682.49.graphml
41 59 grafo3683.41.graphml
50 66 grafo3684.50.graphml
50 72 grafo3685.50.graphml
41 53 grafo3687.41.graphml
54 71 grafo3688.54.graphml
49 65 grafo3689.49.graphml
38 50 grafo3690.38.graphml
41 53 grafo3691.41.graphml
41 59 grafo3692.41.graphml
43 58 grafo3693.43.graphml
41 59 grafo3694.41.graphml
38 50 grafo3696.38.graphml
49 68 grafo3697.49.graphml
56 87 grafo3698.56.graphml
99 133 grafo3699.99.graphml
41 58 grafo3701.41.graphml
57 70 grafo3702.57.graphml
45 67 grafo3703.45.graphml
52 71 grafo3704.52.graphml
44 57 grafo3705.44.graphml
64 94 grafo3706.64.graphml
43 54 grafo3707.43.graphml
38 54 grafo3708.38.graphml
61 85 grafo3709.61.graphml
43 52 grafo3710.43.graphml
40 53 grafo3711.40.graphml
95 144 grafo3712.95.graphml
55 84 grafo3713.55.graphml
52 76 grafo3714.52.graphml
37 53 grafo3716.37.graphml
51 72 grafo3717.51.graphml
43 59 grafo3718.43.graphml
40 50 grafo3719.40.graphml
35 47 grafo3720.35.graphml
37 57 grafo3721.37.graphml
40 58 grafo3722.40.graphml
53 73 grafo3723.53.graphml
43 54 grafo3724.43.graphml
37 44 grafo3725.37.graphml
51 70 grafo3726.51.graphml
39 53 grafo3727.39.graphml
37 47 grafo3728.37.graphml
47 63 grafo3730.47.graphml
47 69 grafo3731.47.graphml
58 75 grafo3732.58.graphml
62 91 grafo3733.62.graphml
36 46 grafo3734.36.graphml
39 53 grafo3735.39.graphml
39 52 grafo3736.39.graphml
54 77 grafo3737.54.graphml
55 71 grafo3740.55.graphml
95 120 grafo3741.95.graphml
35 47 grafo3743.35.graphml
50 72 grafo3744.50.graphml
41 54 grafo3745.41.graphml
62 80 grafo3746.62.graphml
37 52 grafo3747.37.graphml
54 73 grafo3748.54.graphml
42 52 grafo3749.42.graphml
53 66 grafo3750.53.graphml
40 54 grafo3751.40.graphml
38 46 grafo3752.38.graphml
40 53 grafo3753.40.graphml
52 72 grafo3755.52.graphml
90 127 grafo3756.90.graphml
39 62 grafo3757.39.graphml
38 56 grafo3758.38.graphml
53 72 grafo3759.53.graphml
56 69 grafo3760.56.graphml
39 52 grafo3762.39.graphml
53 72 grafo3763.53.graphml
45 59 grafo3764.45.graphml
36 44 grafo3767.36.graphml
42 53 grafo3768.42.graphml
48 63 grafo3769.48.graphml
40 53 grafo3771.40.graphml
56 83 grafo3772.56.graphml
40 54 grafo3773.40.graphml
45 54 grafo3775.45.graphml
53 77 grafo3776.53.graphml
40 54 grafo3777.40.graphml
37 43 grafo3778.37.graphml
52 67 grafo3779.52.graphml
50 63 grafo3780.50.graphml
41 58 grafo3781.41.graphml
46 58 grafo3783.46.graphml
36 46 grafo3784.36.graphml
54 70 grafo3785.54.graphml
61 73 grafo3787.61.graphml
56 79 grafo3789.56.graphml
51 74 grafo3790.51.graphml
57 78 grafo3791.57.graphml
39 49 grafo3792.39.graphml
39 53 grafo3793.39.graphml
41 52 grafo3794.41.graphml
44 62 grafo3796.44.graphml
55 79 grafo3797.55.graphml
41 50 grafo3798.41.graphml
44 66 grafo3799.44.graphml
42 51 grafo3800.42.graphml
43 52 grafo3801.43.graphml
41 57 grafo3802.41.graphml
40 56 grafo3803.40.graphml
40 49 grafo3804.40.graphml
37 49 grafo3805.37.graphml
38 46 grafo3807.38.graphml
97 129 grafo3808.97.graphml
43 48 grafo3809.43.graphml
52 64 grafo3810.52.graphml
54 77 grafo3811.54.graphml
44 63 grafo3812.44.graphml
39 50 grafo3813.39.graphml
39 46 grafo3814.39.graphml
55 76 grafo3815.55.graphml
42 61 grafo3816.42.graphml
58 87 grafo3817.58.graphml
57 77 grafo3818.57.graphml
52 67 grafo3819.52.graphml
55 87 grafo3821.55.graphml
94 123 grafo3822.94.graphml
37 46 grafo3823.37.graphml
43 59 grafo3824.43.graphml
49 66 grafo3825.49.graphml
51 63 grafo3826.51.graphml
42 55 grafo3827.42.graphml
43 61 grafo3829.43.graphml
39 50 grafo3830.39.graphml
52 71 grafo3832.52.graphml
55 68 grafo3833.55.graphml
55 80 grafo3834.55.graphml
39 50 grafo3835.39.graphml
53 92 grafo3836.53.graphml
37 52 grafo3837.37.graphml
45 56 grafo3838.45.graphml
44 53 grafo3839.44.graphml
45 59 grafo3840.45.graphml
57 77 grafo3841.57.graphml
44 61 grafo3843.44.graphml
52 78 grafo3844.52.graphml
54 75 grafo3845.54.graphml
47 65 grafo3846.47.graphml
39 50 grafo3849.39.graphml
17 24 grafo385.17.graphml
54 68 grafo3850.54.graphml
57 77 grafo3851.57.graphml
52 68 grafo3852.52.graphml
61 79 grafo3853.61.graphml
46 65 grafo3854.46.graphml
60 78 grafo3855.60.graphml
38 56 grafo3856.38.graphml
39 51 grafo3857.39.graphml
54 68 grafo3858.54.graphml
39 53 grafo3859.39.graphml
15 24 grafo386.15.graphml
42 47 grafo3860.42.graphml
99 140 grafo3861.99.graphml
36 41 grafo3862.36.graphml
35 42 grafo3864.35.graphml
42 56 grafo3865.42.graphml
35 43 grafo3866.35.graphml
59 80 grafo3867.59.graphml
58 73 grafo3869.58.graphml
38 54 grafo3870.38.graphml
88 126 grafo3871.88.graphml
94 123 grafo3876.94.graphml
33 51 grafo3877.33.graphml
45 55 grafo3878.45.graphml
96 130 grafo3879.96.graphml
39 61 grafo3881.39.graphml
42 65 grafo3883.42.graphml
39 56 grafo3884.39.graphml
40 51 grafo3885.40.graphml
40 52 grafo3886.40.graphml
38 52 grafo3887.38.graphml
38 53 grafo3888.38.graphml
41 55 grafo3889.41.graphml
107 135 grafo3890.96.graphml
39 49 grafo3891.39.graphml
42 55 grafo3895.42.graphml
38 50 grafo3896.38.graphml
99 136 grafo3898.99.graphml
38 54 grafo3899.38.graphml
43 60 grafo3900.43.graphml
32 38 grafo3901.32.graphml
39 53 grafo3902.39.graphml
59 83 grafo3903.59.graphml
57 67 grafo3904.57.graphml
36 45 grafo3905.36.graphml
33 42 grafo3907.33.graphml
41 57 grafo3908.41.graphml
92 124 grafo3909.92.graphml
41 49 grafo3910.41.graphml
34 44 grafo3911.34.graphml
54 68 grafo3912.54.graphml
43 65 grafo3913.43.graphml
42 53 grafo3914.42.graphml
38 44 grafo3915.38.graphml
40 51 grafo3916.40.graphml
38 58 grafo3917.38.graphml
42 56 grafo3918.42.graphml
38 53 grafo3919.38.graphml
34 46 grafo3921.34.graphml
39 50 grafo3922.39.graphml
35 45 grafo3923.35.graphml
44 53 grafo3924.44.graphml
65 91 grafo3925.65.graphml
54 69 grafo3926.54.graphml
45 55 grafo3927.45.graphml
44 52 grafo3928.44.graphml
62 76 grafo3929.62.graphml
37 47 grafo3931.37.graphml
43 57 grafo3933.43.graphml
44 57 grafo3934.44.graphml
64 85 grafo3935.64.graphml
39 58 grafo3936.39.graphml
43 53 grafo3938.43.graphml
39 50 grafo3939.39.graphml
41 59 grafo3940.41.graphml
40 50 grafo3942.40.graphml
51 70 grafo3943.51.graphml
39 54 grafo3944.39.graphml
59 73 grafo3945.59.graphml
43 63 grafo3947.43.graphml
47 66 grafo3948.47.graphml
53 74 grafo3949.53.graphml
35 46 grafo395.35.graphml
55 74 grafo3950.55.graphml
39 58 grafo3951.39.graphml
33 39 grafo3952.33.graphml
36 48 grafo3953.36.graphml
37 51 grafo3954.37.graphml
55 72 grafo3955.55.graphml
38 54 grafo3956.38.graphml
57 80 grafo3957.57.graphml
51 62 grafo3958.51.graphml
70 96 grafo3961.70.graphml
39 50 grafo3962.39.graphml
47 57 grafo3963.47.graphml
38 48 grafo3964.38.graphml
57 70 grafo3965.57.graphml
59 87 grafo3967.59.graphml
54 70 grafo3969.54.graphml
56 77 grafo3970.56.graphml
43 59 grafo3972.43.graphml
53 69 grafo3973.53.graphml
37 52 grafo3974.37.graphml
38 52 grafo3975.38.graphml
38 53 grafo3976.38.graphml
37 45 grafo3977.37.graphml
47 54 grafo3978.47.graphml
98 136 grafo3979.98.graphml
54 70 grafo3980.54.graphml
43 53 grafo3981.43.graphml
53 88 grafo3982.53.graphml
97 125 grafo3983.97.graphml
39 49 grafo3984.39.graphml
40 57 grafo3986.40.graphml
40 56 grafo3987.40.graphml
43 57 grafo3988.43.graphml
43 56 grafo3989.43.graphml
57 81 grafo3991.57.graphml
44 61 grafo3992.44.graphml
52 82 grafo3993.52.graphml
39 52 grafo3994.39.graphml
97 145 grafo3995.97.graphml
35 47 grafo3996.35.graphml
40 56 grafo3997.40.graphml
42 61 grafo3999.42.graphml
35 41 grafo4000.35.graphml
41 51 grafo4001.41.graphml
55 82 grafo4002.55.graphml
53 72 grafo4003.53.graphml
39 52 grafo4005.39.graphml
54 64 grafo4006.54.graphml
37 47 grafo4007.37.graphml
62 79 grafo4008.62.graphml
43 55 grafo4009.43.graphml
48 62 grafo4011.48.graphml
49 65 grafo4012.49.graphml
38 49 grafo4013.38.graphml
43 60 grafo4014.43.graphml
47 66 grafo4015.47.graphml
54 65 grafo4016.54.graphml
44 60 grafo4017.44.graphml
48 60 grafo4018.48.graphml
40 50 grafo4020.40.graphml
40 51 grafo4021.40.graphml
44 63 grafo4022.44.graphml
43 62 grafo4023.43.graphml
42 55 grafo4024.42.graphml
52 74 grafo4025.52.graphml
43 55 grafo4026.43.graphml
45 54 grafo4027.45.graphml
52 65 grafo4030.52.graphml
41 62 grafo4031.41.graphml
42 64 grafo4033.42.graphml
40 47 grafo4034.40.graphml
40 54 grafo4035.40.graphml
40 53 grafo4038.40.graphml
60 90 grafo4039.60.graphml
57 66 grafo4041.57.graphml
37 47 grafo4043.37.graphml
52 71 grafo4044.52.graphml
42 56 grafo4045.42.graphml
49 67 grafo4046.49.graphml
37 51 grafo4049.37.graphml
37 54 grafo4051.37.graphml
41 56 grafo4052.41.graphml
43 58 grafo4053.43.graphml
40 53 grafo4054.40.graphml
43 61 grafo4055.43.graphml
37 50 grafo4056.37.graphml
48 64 grafo4059.48.graphml
39 50 grafo4060.39.graphml
39 47 grafo4061.39.graphml
56 87 grafo4062.56.graphml
45 69 grafo4063.45.graphml
59 70 grafo4064.59.graphml
39 47 grafo4065.39.graphml
39 53 grafo4066.39.graphml
44 54 grafo4067.44.graphml
38 49 grafo4068.38.graphml
50 64 grafo4069.50.graphml
36 43 grafo4070.36.graphml
43 60 grafo4071.43.graphml
42 54 grafo4074.42.graphml
52 66 grafo4075.52.graphml
48 61 grafo4076.48.graphml
40 51 grafo4077.40.graphml
49 69 grafo4078.49.graphml
53 62 grafo4079.53.graphml
37 57 grafo4080.37.graphml
60 81 grafo4082.60.graphml
57 78 grafo4083.57.graphml
41 56 grafo4084.41.graphml
35 51 grafo4085.35.graphml
46 55 grafo4086.46.graphml
65 94 grafo4087.65.graphml
45 56 grafo4088.45.graphml
57 80 grafo4089.57.graphml
43 62 grafo4090.43.graphml
99 136 grafo4091.99.graphml
38 49 grafo4092.38.graphml
39 56 grafo4093.39.graphml
40 51 grafo4094.40.graphml
56 79 grafo4095.56.graphml
42 65 grafo4096.42.graphml
39 55 grafo4097.39.graphml
56 75 grafo4100.56.graphml
91 123 grafo4101.91.graphml
42 62 grafo4102.42.graphml
52 65 grafo4103.52.graphml
39 55 grafo4104.39.graphml
62 79 grafo4106.62.graphml
37 49 grafo4107.37.graphml
41 52 grafo4108.41.graphml
51 75 grafo4109.51.graphml
35 50 grafo4111.35.graphml
59 84 grafo4113.59.graphml
58 81 grafo4114.58.graphml
57 80 grafo4115.57.graphml
60 88 grafo4116.60.graphml
56 73 grafo4117.56.graphml
66 79 grafo4118.66.graphml
80 114 grafo4119.80.graphml
76 99 grafo4120.76.graphml
65 81 grafo4121.65.graphml
55 80 grafo4122.55.graphml
77 108 grafo4123.77.graphml
59 82 grafo4124.59.graphml
55 74 grafo4125.55.graphml
72 89 grafo4126.72.graphml
59 79 grafo4127.59.graphml
61 88 grafo4128.61.graphml
78 108 grafo4129.78.graphml
57 79 grafo4130.57.graphml
78 108 grafo4131.78.graphml
58 89 grafo4133.58.graphml
57 84 grafo4134.57.graphml
68 96 grafo4135.68.graphml
